"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","365a4a632d1fb65f22fb9b482360cc20","5-3b42a76ed8619155ef7fe3649c28deb2","1171734","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tahladōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",67,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",30.995,50.254,
"","365a4a632d1fb65f22fb9b482360c5f4","5-a05b98121b2f3c75ca2c37f3efaf6734","1171735","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Ti Tap","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.0086,50.18809,
"","365a4a632d1fb65f22fb9b482360ba6d","3-f676ef7f2fdbe93bd93036513b29dedf","1171736","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.99359,50.23019,
"","365a4a632d1fb65f22fb9b482360ad53","3-7566c63ce0792b715c4a1fbf52101de6","1171737","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.98694,50.19863,
"","365a4a632d1fb65f22fb9b482360aba4","5-ffc0a2bd9355c8f9fdf9f63346d3e6ac","1171738","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Dara Kharzahla-e Deh-e Tsol","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",19,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.009,50.194,
"","365a4a632d1fb65f22fb9b4823609c6c","3-1f2e4e5c001a366043b815d8a3535062","1171739","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.98479,50.2025,
"","365a4a632d1fb65f22fb9b4823609ba7","3-2be89890dd8991dd2aad34c75617a2ed","1171740","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.97155,50.2435,
"","365a4a632d1fb65f22fb9b4823608de9","3-0f4be4322d7dfac41e0a1bd867fd67c5","1171741","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.00048,50.19674,
"","365a4a632d1fb65f22fb9b4823608438","5-4e440dc40e37bf3187f909003df86ee2","1171742","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Shilāvadōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",44,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",30.995,50.262,
"","365a4a632d1fb65f22fb9b4823607cd8","5-31c425b31816b89a7caefaaaca16ed13","1171743","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Katsalōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",111,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.037,50.175,
"","365a4a632d1fb65f22fb9b4823610023","3-4e17e1be0fb4ad2798f4b469dde95508","1171744","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.99588,50.24993,
"","365a4a632d1fb65f22fb9b482360f4f4","3-dd221a73b3ffc7c2fed9ed4ea9f671d7","1171745","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.00049,50.23242,
"","365a4a632d1fb65f22fb9b482360eeed","5-3f83dc567feef737d4b9723676dcdebf","1171746","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Garmōnshā","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",18,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.028,50.184,
"","365a4a632d1fb65f22fb9b482360e358","5-4fabb2991b8117df13c1b7080c0f19f2","1171747","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Laplapu","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.03767,50.19053,
"","365a4a632d1fb65f22fb9b482360d976","3-7a45adf8c071808823d6ad3cd8875296","1171748","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.97732,50.1903,
"","365a4a632d1fb65f22fb9b482360d7e8","5-b24456d971de6547721c8fc6080e19b6","1171749","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Māma Zaynav","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",171,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.013,50.175,
"","365a4a632d1fb65f22fb9b482360d6a7","5-14d614d4f89bfc17c0a1f43f86ca8b37","1171750","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tahladun-e Olyā","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.00032,50.26011,
"","365a4a632d1fb65f22fb9b482360d459","5-d001ba1e4204c5009e90b46b56b7bec7","1171751","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Bardemen","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.05088,50.20683,
