"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","b60c8f78c0b29100a8af9b5ea4d0b897","5-515800efe8d18cca4ee6737f37ffc48b","1150417","","Lorestān","","","","","","","","","","","Gol Bahār-e Bālā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",43,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.178,49.676,
"","b60c8f78c0b29100a8af9b5ea4d0b05e","5-0ca2a42d380bc1f15e778775edfd039e","1150418","","Lorestān","","","","","","","","","","","Kāzem Āvād, Dē Kāzem","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",254,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.133,49.676,
"","b60c8f78c0b29100a8af9b5ea4d0a825","5-1b44f6a8d8f538f738c7f621d0626a9d","1150419","","Lorestān","","","","","","","","","","","Gol Bahār-e Yusef Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",170,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.181,49.675,
"","b60c8f78c0b29100a8af9b5ea4d11bbd","2-73706cf61dfed578dd68c71496bd0984","1150420","","Lorestān","","","","","","","","","","","Abās Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d11237","2-437ea9a24e057b499a7525ce970ea5d4","1150421","","Lorestān","","","","","","","","","","","","",10427,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d10fa0","2-38d7381671763d139101ca2f64efa7b5","1150422","","Lorestān","","","","","","","","","","","","",8467,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d10a09","5-7111f4ae2133fc9c48b8529c58551d86","1150423","","Lorestān","","","","","","","","","","","Ō Bārik-e Dāmun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",286,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.236,49.823,
"","b60c8f78c0b29100a8af9b5ea4d104fc","5-3ed328248a32b53d075bdc6eba5339b8","1150424","","Lorestān","","","","","","","","","","","Eznā Malemak","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",605,"","","","Borborudi 50%; Bakhtiāri 40%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.197,49.827,
"","b60c8f78c0b29100a8af9b5ea4d0f770","5-cd03b643ea4ecb53bb6a0155264f764e","1150425","","Lorestān","","","","","","","","","","","Bahrām Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",156,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.245,49.793,
"","b60c8f78c0b29100a8af9b5ea4d0f6fe","5-ee020c703eb0470b9f85d0d3b552d3a7","1150426","","Lorestān","","","","","","","","","","","Moghunak-e Dāmun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",450,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.281,49.786,
"","b60c8f78c0b29100a8af9b5ea4d0f04a","5-bce0b156c35100def25a69db80cfb9b5","1150427","","Lorestān","","","","","","","","","","","Moghunak-e Bālā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",59,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.269,49.812,
"","b60c8f78c0b29100a8af9b5ea4d0e6b5","5-8831b5f506bae30944e0593a81624443","1150428","","Lorestān","","","","","","","","","","","Ō Bārik-e Bālā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",453,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.235,49.839,
"","b60c8f78c0b29100a8af9b5ea4d0e4c7","5-48e4078de1fb6954c5ff0e3e4ae22c66","1150429","","Lorestān","","","","","","","","","","","Eshgerun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",29,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.314,49.834,
"","b60c8f78c0b29100a8af9b5ea4d173a5","5-e94a2d6e718af0b51435aa157c3b32b6","1150430","","Lorestān","","","","","","","","","","","Ghala Khalila","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",132,"","","","Borborudi 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.25,49.884,
"","b60c8f78c0b29100a8af9b5ea4d16a40","5-5077dde5559cb530ca1b4376c499f32d","1150431","","Lorestān","","","","","","","","","","","Ghala Abdorezā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",71,"","","","Bakhtiāri 95%; Standard type Persian 5%","Mortaza Taheri-Ardali, field notes 2022",33.284,49.821,
"","b60c8f78c0b29100a8af9b5ea4d15e26","5-d6e6132f78643dcef7f0400fcece19a8","1150432","","Lorestān","","","","","","","","","","","Chaman Soltun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",2091,"","","","Turkic 75%; Standard type Persian 15%; Bakhtiāri 10%","Mortaza Taheri-Ardali, field notes 2022",33.288,49.893,
